INDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,TOP1MATCH,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID*,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200426_055200.wav,0,478.997345,1.813333,1242.188,1473.805,1734.375,2020-04-26,05:59:58.996,5,2020-04-25,17:59:58.996,17,cluster.21,1.122684,cluster.20,1.168802,cluster.24,1.225011,1,Lagmut_female,,,,,xx7dCSnbinFWIserUKfq9w==
D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0516_0523\Data,LM4_20200517_053000.wav,0,2149.717285,1.365333,1312.5,1606.37,1992.188,2020-05-17,06:05:49.716,6,2020-05-16,18:05:49.716,18,cluster.17,1.127526,cluster.21,1.267327,cluster.20,1.270363,1,Lagmut_female,,,,,/7+pYjEkvM9jqP6zwepJig==
D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0516_0523\Data,LM4_20200517_061939.wav,0,3593.386719,1.386667,1546.875,1724.609,1992.188,2020-05-17,07:19:32.386,7,2020-05-16,19:19:32.386,19,cluster.13,1.143909,cluster.14,1.163343,cluster.15,1.224977,1,Lagmut_female,,,,,BrqsjTVoPdfW7L+7z5bB7Q==
D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3481.386719,1.792,796.875,1201.172,1617.188,2020-05-15,09:28:02.386,9,2020-05-14,21:28:02.386,21,cluster.18,1.327446,cluster.24,1.344302,cluster.11,1.349476,1,Lagmut_female,,,,,6NmIUKjn1kNiTkVwK0JJsQ==
D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3507.669434,1.834667,796.875,1204.241,1664.063,2020-05-15,09:28:28.669,9,2020-05-14,21:28:28.669,21,cluster.18,1.330668,cluster.17,1.33442,cluster.31,1.342601,1,Lagmut_female,,,,,6NmIUKjn1kNiTkVwK0JJsQ==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1057.877319,2.368,1171.875,1335.938,1500,2020-04-18,05:49:39.877,5,2020-04-17,17:49:39.877,17,cluster.23,1.286904,cluster.22,1.291735,cluster.25,1.297764,1,Lagmut_female,,,,,TEdZzawHYjBT3Hs81KBvFw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,995.242676,2.197333,1148.438,1392.428,1898.438,2020-04-18,05:48:37.241,5,2020-04-17,17:48:37.241,17,cluster.26,1.019632,cluster.31,1.197853,cluster.30,1.284173,1,Lagmut_female,,,,,TEdZzawHYjBT3Hs81KBvFw==
D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200419_083002.wav,0,1146.581299,2.816,796.875,886.489,1992.188,2020-04-19,08:49:08.580,8,2020-04-18,20:49:08.580,20,cluster.09,1.105294,cluster.00,1.229842,cluster.07,1.250721,1,Lagmut_female,,,,,YBR8O+MAX43r6TX/Hv8Hng==
D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200419_083002.wav,0,1159.040039,1.877333,796.875,1143.111,1382.813,2020-04-19,08:49:21.039,8,2020-04-18,20:49:21.039,20,cluster.09,1.1126,cluster.00,1.276825,cluster.06,1.300745,1,Lagmut_female,,,,,YBR8O+MAX43r6TX/Hv8Hng==
D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200425_052002.wav,0,2187.669434,1.642667,914.063,1214.063,1476.563,2020-04-25,05:56:29.669,5,2020-04-24,17:56:29.669,17,cluster.27,1.238142,cluster.30,1.295127,cluster.28,1.297033,1,Lagmut_female,,,,,6yGWmtjz+sN3rcPWYZXLKw==
D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200426_055200.wav,0,2441.023926,2.346667,1171.875,1311.435,1429.688,2020-04-26,06:32:41.024,6,2020-04-25,18:32:41.024,18,cluster.31,1.163796,cluster.27,1.29753,cluster.25,1.333409,1,Lagmut_female,,,,,xx7dCSnbinFWIserUKfq9w==
D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200426_055200.wav,0,2434.944092,2.325333,1078.125,1281.929,1476.563,2020-04-26,06:32:34.944,6,2020-04-25,18:32:34.944,18,cluster.18,1.31626,cluster.25,1.335242,cluster.30,1.343714,1,Lagmut_female,,,,,xx7dCSnbinFWIserUKfq9w==
D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3579.498779,1.834667,1101.563,1235.491,1406.25,2020-05-15,09:29:40.497,9,2020-05-14,21:29:40.497,21,cluster.17,1.289528,cluster.05,1.330134,cluster.32,1.338564,1,Lagmut_female,,,,,6NmIUKjn1kNiTkVwK0JJsQ==
D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3581.333252,1.813333,1125,1267.188,1570.313,2020-05-15,09:29:42.332,9,2020-05-14,21:29:42.332,21,cluster.17,1.33512,cluster.05,1.335516,cluster.19,1.343962,1,Lagmut_female,,,,,6NmIUKjn1kNiTkVwK0JJsQ==
D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3500.266602,1.429333,1101.563,1260.603,1476.563,2020-05-15,09:28:21.265,9,2020-05-14,21:28:21.265,21,cluster.26,1.012648,cluster.31,1.14679,cluster.27,1.318374,1,Lagmut_female,,,,,6NmIUKjn1kNiTkVwK0JJsQ==
D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3585.17334,1.578667,1101.563,1242.188,1406.25,2020-05-15,09:29:46.173,9,2020-05-14,21:29:46.173,21,cluster.26,1.081567,cluster.14,1.202747,cluster.13,1.205179,1,Lagmut_female,,,,,6NmIUKjn1kNiTkVwK0JJsQ==
D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3505.770752,1.877333,1125,1316.406,1570.313,2020-05-15,09:28:26.769,9,2020-05-14,21:28:26.769,21,cluster.26,1.317778,cluster.05,1.319196,cluster.25,1.324178,1,Lagmut_female,,,,,6NmIUKjn1kNiTkVwK0JJsQ==
D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200515_083001.wav,0,3489.258545,1.962667,796.875,1173.828,1593.75,2020-05-15,09:28:10.257,9,2020-05-14,21:28:10.257,21,cluster.26,1.335166,cluster.21,1.335726,cluster.25,1.339667,1,Lagmut_female,,,,,6NmIUKjn1kNiTkVwK0JJsQ==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,977.301331,2.304,1101.563,1301.215,1992.188,2020-04-18,05:48:19.300,5,2020-04-17,17:48:19.300,17,cluster.30,1.248726,cluster.31,1.283972,cluster.32,1.326187,1,Lagmut_female,,,,,TEdZzawHYjBT3Hs81KBvFw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1014.634644,1.770667,1148.438,1423.222,1898.438,2020-04-18,05:48:56.634,5,2020-04-17,17:48:56.634,17,cluster.30,1.30004,cluster.25,1.319714,cluster.32,1.342275,1,Lagmut_female,,,,,TEdZzawHYjBT3Hs81KBvFw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1039.829346,2.112,1101.563,1306.641,1804.688,2020-04-18,05:49:21.829,5,2020-04-17,17:49:21.829,17,cluster.30,1.322927,cluster.26,1.338345,cluster.32,1.338562,1,Lagmut_female,,,,,TEdZzawHYjBT3Hs81KBvFw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1060.245361,2.432,1125,1249.512,1335.938,2020-04-18,05:49:42.244,5,2020-04-17,17:49:42.244,17,cluster.31,1.309544,cluster.05,1.342068,cluster.32,1.346472,1,Lagmut_female,,,,,TEdZzawHYjBT3Hs81KBvFw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,1012.288025,1.813333,1171.875,1387.5,1593.75,2020-04-18,05:48:54.286,5,2020-04-17,17:48:54.286,17,cluster.19,0.951487,cluster.20,1.085314,cluster.23,1.262619,1,Lagmut_female,,,,,TEdZzawHYjBT3Hs81KBvFw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200425_052002.wav,0,2205.482666,2.197333,1101.563,1379.688,1992.188,2020-04-25,05:56:47.481,5,2020-04-24,17:56:47.481,17,cluster.30,1.301189,cluster.28,1.322457,cluster.29,1.33223,1,Lagmut_female,,,,,pizDKX8F8zFlYfghRMPkAQ==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200425_052002.wav,0,2203.690674,1.792,1054.688,1290.737,1453.125,2020-04-25,05:56:45.689,5,2020-04-24,17:56:45.689,17,cluster.30,1.302965,cluster.28,1.334354,cluster.32,1.340295,1,Lagmut_female,,,,,pizDKX8F8zFlYfghRMPkAQ==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200425_052002.wav,0,2209.770752,2.218667,1125,1220.313,1359.375,2020-04-25,05:56:51.770,5,2020-04-24,17:56:51.770,17,cluster.16,1.060877,cluster.32,1.347455,cluster.18,1.355518,1,Lagmut_female,,,,,pizDKX8F8zFlYfghRMPkAQ==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200425_052002.wav,0,2201.023926,2.666667,1078.125,1312.5,1664.063,2020-04-25,05:56:43.024,5,2020-04-24,17:56:43.024,17,cluster.18,1.342207,cluster.32,1.348461,cluster.06,1.349917,1,Lagmut_female,,,,,pizDKX8F8zFlYfghRMPkAQ==
D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,1978.495972,2.474667,1125,1223.438,1359.375,2020-04-18,06:05:00.496,6,2020-04-17,18:05:00.496,18,cluster.27,1.081418,cluster.28,1.227414,cluster.30,1.244853,1,Lagmut_female,,,,,/h+77MDZIJzprBpL7cRrXw==
D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,2010.560059,2.389333,1171.875,1261.489,1359.375,2020-04-18,06:05:32.560,6,2020-04-17,18:05:32.560,18,cluster.27,1.207998,cluster.30,1.21521,cluster.31,1.2476,1,Lagmut_female,,,,,/h+77MDZIJzprBpL7cRrXw==
D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,2003.818726,2.197333,1218.75,1312.5,1429.688,2020-04-18,06:05:25.818,6,2020-04-17,18:05:25.818,18,cluster.31,0.899109,cluster.28,1.162142,cluster.29,1.245655,1,Lagmut_female,,,,,/h+77MDZIJzprBpL7cRrXw==
D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,1875.328003,2.026667,1195.313,1286.133,1476.563,2020-04-18,06:03:17.327,6,2020-04-17,18:03:17.327,18,cluster.31,1.04829,cluster.28,1.165127,cluster.27,1.176781,1,Lagmut_female,,,,,/h+77MDZIJzprBpL7cRrXw==
D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200418_053202.wav,0,2006.015991,2.24,1195.313,1292.969,1406.25,2020-04-18,06:05:28.015,6,2020-04-17,18:05:28.015,18,cluster.31,1.247695,cluster.27,1.286227,cluster.29,1.288104,1,Lagmut_female,,,,,/h+77MDZIJzprBpL7cRrXw==
D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200425_052002.wav,0,2180.437256,1.813333,1125,1246.875,1382.813,2020-04-25,05:56:22.437,5,2020-04-24,17:56:22.437,17,cluster.28,0.999732,cluster.29,1.094343,cluster.30,1.166676,1,Lagmut_female,,,,,6yGWmtjz+sN3rcPWYZXLKw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200518_054702.wav,0,2718.93335,1.749333,1242.188,1511.719,1992.188,2020-05-18,06:32:20.932,6,2020-05-17,18:32:20.932,18,cluster.31,1.202023,cluster.32,1.281139,cluster.27,1.292523,1,Lagmut_call4,,,,,rJpzjl0bQ9d2wafJIILiag==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200428_051502.wav,0,2242.325439,2.602667,984.375,1204.018,1992.188,2020-04-28,05:52:24.324,5,2020-04-27,17:52:24.324,17,cluster.33,1.1374,cluster.18,1.334604,cluster.06,1.350352,1,Lagmut_call4,,,,,FC7NfU+CR2Xa3sQK2n+WcQ==
D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200423_055700.wav,0,1536.319946,1.642667,1031.25,1126.674,1289.063,2020-04-23,06:22:36.320,6,2020-04-22,18:22:36.320,18,cluster.18,1.172471,cluster.11,1.326005,cluster.09,1.342246,1,Lagmut_call4,,,,,CEmvsbjgJXnQrvWjaQlMTQ==
D:\LAGMUT2020,Riederalp\LM5_VS_648393-139593\0504_0516\Data,LM5_20200508_053000.wav,0,2869.312012,2.112,1054.688,1199.219,1992.188,2020-05-08,06:17:49.310,6,2020-05-07,18:17:49.310,18,cluster.13,1.202376,cluster.14,1.232462,cluster.15,1.256876,1,Lagmut_call4,,,,,Xw65ROXv/tZPDsd1pb4JlA==
D:\LAGMUT2020,Riederalp\LM5_VS_648393-139593\0504_0516\Data,LM5_20200509_053000.wav,0,3535.274658,2.133333,1078.125,1323.529,1500,2020-05-09,06:28:55.274,6,2020-05-08,18:28:55.274,18,cluster.27,1.235687,cluster.31,1.302081,cluster.32,1.302859,1,Lagmut_call4,,,,,zOjVvsJfjIm71x2Ox17zKw==
D:\LAGMUT2020,Riederalp\LM5_VS_648393-139593\0418_0503\Data,LM5_20200418_083001.wav,0,2051.178711,2.282667,1171.875,1416.504,1992.188,2020-04-18,09:04:12.178,9,2020-04-17,21:04:12.178,21,cluster.30,1.061362,cluster.29,1.112728,cluster.28,1.192536,1,Lagmut_call4,,,,,nLGQXJHd2DFT+7B73+BZIA==
D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200420_083001.wav,0,2339.178711,1.813333,984.375,1138.811,1453.125,2020-04-20,09:09:00.178,9,2020-04-19,21:09:00.178,21,cluster.18,1.315039,cluster.11,1.345785,cluster.30,1.349103,1,Lagmut_call4,,,,,ZD4+f9rNAGKpOIine+y8bA==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200504_050602.wav,0,2577.983887,2.517333,984.375,1265.625,1992.188,2020-05-04,05:48:59.984,5,2020-05-03,17:48:59.984,17,cluster.12,1.136142,cluster.33,1.258579,cluster.16,1.351595,1,Lagmut_call4,,,,,IrNRvJ1Lyt10+pX+WW49vg==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200504_050602.wav,0,2981.78125,2.752,1218.75,1359.375,1476.563,2020-05-04,05:55:43.780,5,2020-05-03,17:55:43.780,17,cluster.25,1.307026,cluster.23,1.339025,cluster.27,1.344038,1,Lagmut_call4,,,,,IrNRvJ1Lyt10+pX+WW49vg==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200504_070602.wav,0,2977.706787,1.728,1242.188,1364.583,1500,2020-05-04,07:55:39.706,7,2020-05-03,19:55:39.706,19,cluster.25,1.299817,cluster.23,1.314567,cluster.26,1.34559,1,Lagmut_call4,,,,,uWU6DiKcg+obP0cIPRHFpw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200504_070602.wav,0,270.677338,2.282667,1031.25,1263.184,1687.5,2020-05-04,07:10:32.676,7,2020-05-03,19:10:32.676,19,cluster.27,1.089264,cluster.29,1.089874,cluster.28,1.141998,1,Lagmut_call4,,,,,uWU6DiKcg+obP0cIPRHFpw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200505_050402.wav,0,1271.615967,1.877333,1125,1295.058,1406.25,2020-05-05,05:25:13.615,5,2020-05-04,17:25:13.615,17,cluster.32,1.047163,cluster.31,1.280669,cluster.05,1.318641,1,Lagmut_call4,,,,,d+BzbaIRR3DTmBAzREyIlw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200508_050002.wav,0,1420.778687,2.048,1148.438,1397.949,1992.188,2020-05-08,05:23:42.777,5,2020-05-07,17:23:42.777,17,cluster.27,1.213321,cluster.31,1.296466,cluster.32,1.315705,1,Lagmut_call4,,,,,+nuJNCTUbgNXdtmui0FRrQ==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200508_050002.wav,0,1401.728027,2.069333,1054.688,1263.158,1523.438,2020-05-08,05:23:23.728,5,2020-05-07,17:23:23.728,17,cluster.27,1.224727,cluster.30,1.284512,cluster.32,1.287072,1,Lagmut_call4,,,,,+nuJNCTUbgNXdtmui0FRrQ==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200509_065902.wav,0,2936,1.792,1218.75,1618.75,1992.188,2020-05-09,07:47:58,7,2020-05-08,19:47:58,19,cluster.31,0.927795,cluster.29,1.20703,cluster.28,1.21239,1,Lagmut_call4,,,,,nrFsPNzdAxND5yT1fEIBfA==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200509_065902.wav,0,2959.488037,1.941333,1218.75,1346.423,1523.438,2020-05-09,07:48:21.486,7,2020-05-08,19:48:21.486,19,cluster.26,1.282897,cluster.25,1.282897,cluster.31,1.301263,1,Lagmut_call4,,,,,nrFsPNzdAxND5yT1fEIBfA==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200509_075902.wav,0,2615.360107,2.368,1125,1380.938,1898.438,2020-05-09,08:42:37.359,8,2020-05-08,20:42:37.359,20,cluster.32,0.706968,cluster.27,1.306517,cluster.26,1.329303,1,Lagmut_call4,,,,,xOa1GQCSpaCDe+rDrA1mCA==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200510_045702.wav,0,2107.221436,1.941333,937.5,1323.317,1992.188,2020-05-10,05:32:09.221,5,2020-05-09,17:32:09.221,17,cluster.09,1.228823,cluster.18,1.299374,cluster.00,1.300565,1,Lagmut_call4,,,,,fGT5TzMF0lBsZpIJVtS4Jg==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200514_065202.wav,0,3152.938721,2.005333,1054.688,1253.125,1406.25,2020-05-14,07:44:34.938,7,2020-05-13,19:44:34.938,19,cluster.29,1.223544,cluster.30,1.223933,cluster.28,1.259083,1,Lagmut_call4,,,,,VHFx5WyGCeIFhElxFiw/Tg==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200514_065202.wav,0,3178.431885,2.218667,937.5,1283.203,1546.875,2020-05-14,07:45:00.432,7,2020-05-13,19:45:00.432,19,cluster.27,1.181509,cluster.31,1.246883,cluster.26,1.294966,1,Lagmut_call4,,,,,VHFx5WyGCeIFhElxFiw/Tg==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200514_075202.wav,0,858.602661,1.728,867.188,1351.563,1992.188,2020-05-14,08:06:20.602,8,2020-05-13,20:06:20.602,20,cluster.31,1.268409,cluster.27,1.2921,cluster.32,1.295786,1,Lagmut_call4,,,,,2/kN8Yn3qQmU+drObVcXbQ==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200518_044702.wav,0,3398.421387,2.218667,1195.313,1343.304,1476.563,2020-05-18,05:43:40.420,5,2020-05-17,17:43:40.420,17,cluster.25,1.301804,cluster.23,1.32792,cluster.32,1.344095,1,Lagmut_call4,,,,,a2JLA/0nQY3K3JzIJ39xBA==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200518_054702.wav,0,2763.775879,1.877333,1171.875,1602.679,1992.188,2020-05-18,06:33:05.775,6,2020-05-17,18:33:05.775,18,cluster.29,1.210498,cluster.28,1.211019,cluster.30,1.219287,1,Lagmut_call4,,,,,rJpzjl0bQ9d2wafJIILiag==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200518_054702.wav,0,2758.570557,2.816,1640.625,1959.736,1992.188,2020-05-18,06:33:00.570,6,2020-05-17,18:33:00.570,18,cluster.31,1.27291,cluster.26,1.333197,cluster.32,1.333408,1,Lagmut_call4,,,,,rJpzjl0bQ9d2wafJIILiag==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200518_054702.wav,0,3008.191895,1.749333,1148.438,1388.672,1968.75,2020-05-18,06:37:10.192,6,2020-05-17,18:37:10.192,18,cluster.30,0.978028,cluster.29,1.107505,cluster.28,1.111792,1,Lagmut_call4,,,,,rJpzjl0bQ9d2wafJIILiag==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200518_054702.wav,0,3005.909424,2.154667,1125,1421.415,1992.188,2020-05-18,06:37:07.908,6,2020-05-17,18:37:07.908,18,cluster.23,1.314938,cluster.25,1.318373,cluster.27,1.335358,1,Lagmut_call4,,,,,rJpzjl0bQ9d2wafJIILiag==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione2_04.05-19.05.2020\Data,LM3-ALKALINE_20200518_054702.wav,0,2761.386719,2.389333,1171.875,1343.04,1523.438,2020-05-18,06:33:03.386,6,2020-05-17,18:33:03.386,18,cluster.25,1.287267,cluster.23,1.303776,cluster.26,1.309407,1,Lagmut_call4,,,,,rJpzjl0bQ9d2wafJIILiag==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200417_053402.wav,0,3035.797363,1.792,796.875,1055.444,1289.063,2020-04-17,06:24:37.796,6,2020-04-16,18:24:37.796,18,cluster.33,1.103452,cluster.06,1.351404,cluster.25,1.360484,1,Lagmut_call4,,,,,HtwMeRLKBFFudxICvXy/6g==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200417_063402.wav,0,949.290649,2.346667,843.75,1089.154,1242.188,2020-04-17,06:49:51.289,6,2020-04-16,18:49:51.289,18,cluster.33,1.190246,cluster.06,1.350777,cluster.25,1.360456,1,Lagmut_call4,,,,,MlMngd6ZYAMr+z3nElgqIg==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200417_093402.wav,0,794.645325,2.005333,984.375,1191.964,1476.563,2020-04-17,09:47:16.644,9,2020-04-16,21:47:16.644,21,cluster.28,1.276224,cluster.27,1.280689,cluster.30,1.282992,1,Lagmut_call4,,,,,rn8gxB37bOB8pdoBiTE1kQ==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200417_093402.wav,0,796.650696,1.770667,984.375,1166.016,1476.563,2020-04-17,09:47:18.649,9,2020-04-16,21:47:18.649,21,cluster.06,1.351075,cluster.26,1.353592,cluster.25,1.357825,1,Lagmut_call4,,,,,rn8gxB37bOB8pdoBiTE1kQ==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_053202.wav,0,2009.258667,1.813333,1007.813,1221.68,1804.688,2020-04-18,06:05:31.257,6,2020-04-17,18:05:31.257,18,cluster.24,1.317495,cluster.18,1.324291,cluster.23,1.337728,1,Lagmut_call4,,,,,TEdZzawHYjBT3Hs81KBvFw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_063202.wav,0,2514.645264,1.941333,937.5,1166.504,1429.688,2020-04-18,07:13:56.645,7,2020-04-17,19:13:56.645,19,cluster.33,1.340726,cluster.06,1.350696,cluster.05,1.360162,1,Lagmut_call4,,,,,HkK/fWLmf2DUiT+t58omlw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_063202.wav,0,3572.202637,1.578667,984.375,1109.145,1476.563,2020-04-18,07:31:34.201,7,2020-04-17,19:31:34.201,19,cluster.33,0.974504,cluster.27,1.346224,cluster.06,1.351417,1,Lagmut_call4,,,,,HkK/fWLmf2DUiT+t58omlw==
D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_063202.wav,0,3570.23999,1.962667,960.938,1169.483,1429.688,2020-04-18,07:31:32.240,7,2020-04-17,19:31:32.240,19,cluster.06,1.350392,cluster.11,1.357304,cluster.09,1.35888,1,Lagmut_call4,,,,,HkK/fWLmf2DUiT+t58omlw==
